route_id,service_id,trip_id,block_id,direction_id
045,SA_merged_67036,40821,a_045 -  3,0
008,SA_merged_67036,40820,a_008 -  4,0
800,MR_merged_67034,33028_merged_67514,a_800W-  1,0
009,SA_merged_67036,40829,a_009 -  1,0
013,SA_merged_67036,40828,a_013 -  3,0
800,MR_merged_67034,33069_merged_67550,a_800W-  2,0
017,SA_merged_67041,58924,b_017 -  4,1
016,SA_merged_67041,58923,b_016 -  2,0
013,SA_merged_67041,59603,b_013 -  4,1
023,SA_merged_67041,58922,b_023 -  5,0
800,SU_merged_67037,34356_merged_67368,a_800U-  3,1
003,MR_merged_67039,54245,b_003 - 10,1
001,SA_merged_67041,59469,b_001 -  2,1
001,SA_merged_67041,59468,b_001 -  4,1
003,SA_merged_67041,59399,b_003 -  5,1
015,SA_merged_67041,59398,b_015 -  3,1
002,SA_merged_67041,59393,b_002 -  1,1
003,SA_merged_67041,59460,b_003 -  3,1
003,SA_merged_67041,59463,b_003 -  5,1
015,SA_merged_67041,59390,b_015 -  1,1
002,SA_merged_67041,59397,b_002 -  2,1
003,SA_merged_67041,59464,b_003 -  3,1
001,SA_merged_67041,59467,b_001 -  5,1
015,SA_merged_67041,59394,b_015 -  9,1
015,MR_merged_67039,54249,b_015 -  2,1
800,MR_merged_67034,33080_merged_67433,a_800W-  5,0
107,SU_merged_67042,66954,b_106 -  5,1
064,WE_merged_67035,43668,a_064 -  3,0
001,SU_merged_67042,60793,b_001 -  2,0
015,SA_merged_67036,40534,a_015 - 10,0
043,SA_merged_67036,40537,a_043 -  1,1
002,SA_merged_67036,40536,a_002 -  2,1
015,SA_merged_67036,40531,a_015 -  8,0
015,SA_merged_67036,40530,a_015 -  3,0
015,SA_merged_67036,40533,a_015 -  2,0
015,SA_merged_67036,40532,a_015 - 11,0
037,SA_merged_67036,40538,a_037 -  1,1
008,SU_merged_67042,60792,b_008 -  2,0
103,SA_merged_67036,44852,a_103 -  1,0
102,SA_merged_67036,44853,a_102 -  1,0
800,SA_merged_67041,33913_merged_67838,b_800S-  1,1
115,SA_merged_67036,44856,a_115 -  2,0
101,SA_merged_67036,44857,a_101 -  2,0
120,SA_merged_67036,44854,a_120 -  1,0
800,FR_merged_67033,33527_merged_67079,a_800F-  2,1
027,FR_merged_67038,62308,b_027 -  1,0
112,SU_merged_67042,66859,b_112 -  2,0
800,FR_merged_67033,33510_merged_67675,a_800F-  1,1
800,MR_merged_67039,33054_merged_68229,b_800W-  7,0
119,WE_merged_67040,63926,b_119 -  1,0
002,SU_merged_67042,60790,b_002 -  1,0
015,FR_merged_67038,56711,b_015 - 10,1
090,SA_merged_67036,218_merged_67152,a_090 -  1,0
023,FR_merged_67033,38025,a_023 -  5,0
001,MR_merged_67039,54068,b_001 - 13,0
006,FR_merged_67033,38305,a_006 -  2,0
002,FR_merged_67033,38304,a_002 -  4,0
017,FR_merged_67033,38307,a_017 -  4,1
003,FR_merged_67033,38306,a_003 -  4,0
020,FR_merged_67033,38301,a_020 -  7,0
003,FR_merged_67033,38300,a_003 -  6,0
011,FR_merged_67033,38303,a_011 -  1,0
001,FR_merged_67033,38302,a_036 -  2,0
960,SU_merged_67042,60797,b_960 -  1,0
020,FR_merged_67033,38309,a_020 - 10,0
013,FR_merged_67033,38308,a_013 -  3,0
001,FR_merged_67038,56169,b_001 -  3,0
045,FR_merged_67038,56168,b_045 -  3,0
011,FR_merged_67033,38909,a_011 -  1,1
011,FR_merged_67033,38908,a_004 -  1,1
011,FR_merged_67033,38907,a_011 -  1,1
011,FR_merged_67033,38906,a_004 -  2,1
011,FR_merged_67033,38905,a_011 -  1,1
011,FR_merged_67033,38904,a_004 -  1,1
090,WE_merged_67035,19_merged_67471,a_090 -  1,0
011,FR_merged_67033,38902,a_004 -  2,1
011,FR_merged_67033,38901,a_011 -  1,1
011,FR_merged_67033,38900,a_004 -  1,1
016,MR_merged_67034,35508,a_016 -  1,0
023,MR_merged_67034,35509,a_023 -  4,0
013,SU_merged_67042,60796,b_013 -  1,0
017,MR_merged_67034,35504,a_017 -  3,1
016,MR_merged_67034,35505,a_016 -  2,0
023,MR_merged_67034,35506,a_023 -  3,0
017,MR_merged_67034,35507,a_017 -  4,1
016,MR_merged_67034,35500,a_016 -  2,0
023,MR_merged_67034,35501,a_023 -  2,0
016,MR_merged_67034,35502,a_016 -  1,0
023,MR_merged_67034,35503,a_023 -  1,0
017,FR_merged_67033,38028,a_017 -  3,1
003,MR_merged_67039,53709,b_003 -  7,0
961,SA_merged_67041,65630,b_961 -  1,0
800,MR_merged_67034,33015_merged_67218,a_800W-  4,0
013,MR_merged_67039,54067,b_013 -  2,0
020,MR_merged_67039,53706,b_020 -  2,0
006,SU_merged_67042,60795,b_006 -  1,0
004,MR_merged_67039,53707,b_004 -  1,0
800,MR_merged_67039,33020_merged_68185,b_800W-  2,0
001,MR_merged_67039,53704,b_001 -  9,0
004,SU_merged_67042,60551,b_004 -  1,1
002,FR_merged_67038,56708,b_002 -  1,1
004,SU_merged_67042,60553,b_004 -  1,1
013,MR_merged_67039,53705,b_013 -  1,0
004,SU_merged_67042,60555,b_004 -  1,1
016,SU_merged_67042,60554,b_016 -  1,1
004,SU_merged_67042,60557,b_004 -  1,1
016,SU_merged_67042,60556,b_016 -  1,1
015,FR_merged_67038,56701,b_015 -  3,0
015,FR_merged_67038,56700,b_015 -  1,0
015,FR_merged_67038,56703,b_015 -  6,1
015,FR_merged_67038,56702,b_015 -  5,0
001,FR_merged_67038,56705,b_036 -  1,0
015,FR_merged_67038,56704,b_015 -  7,0
015,FR_merged_67038,56707,b_015 -  4,1
009,MR_merged_67039,53703,b_009 -  3,0
017,MR_merged_67034,35874,a_017 -  3,1
003,SU_merged_67042,60794,b_003 -  1,0
800,MR_merged_67039,33012_merged_67888,b_800W-  3,0
018,MR_merged_67034,35875,a_018 -  2,0
003,MR_merged_67039,53701,b_003 -  5,0
011,MR_merged_67034,35876,a_004 -  2,0
003,SU_merged_67042,60740,b_003 -  2,1
002,MR_merged_67034,35877,a_002 -  2,0
800,SU_merged_67042,34326_merged_67753,b_800U-  3,0
008,MR_merged_67034,35870,a_008 -  4,0
104,SU_merged_67042,66853,b_104 -  3,0
045,MR_merged_67034,35871,a_045 -  1,0
036,SA_merged_67041,59747,b_001 -  5,1
104,SU_merged_67037,46179,a_104 -  2,1
104,SU_merged_67037,46178,a_104 -  3,1
104,SU_merged_67037,46173,a_104 -  2,1
104,SU_merged_67037,46172,a_104 -  3,1
104,SU_merged_67037,46171,a_104 -  2,1
104,SU_merged_67037,46170,a_104 -  3,1
104,SU_merged_67037,46177,a_104 -  2,1
104,SU_merged_67037,46176,a_104 -  3,1
104,SU_merged_67037,46175,a_104 -  2,1
104,SU_merged_67037,46174,a_104 -  3,1
103,WE_merged_67040,64418,b_103 -  3,1
961,WE_merged_67040,64419,b_961 -  9,0
112,WE_merged_67040,64415,b_112 -  3,0
104,WE_merged_67040,64416,b_104 -  3,0
121,WE_merged_67040,64417,b_121 -  3,0
101,WE_merged_67040,64413,b_101 -  2,1
003,MR_merged_67034,36089,a_008 -  1,0
008,MR_merged_67034,36081,a_008 -  6,0
017,SU_merged_67042,60699,b_017 -  2,1
045,MR_merged_67034,36084,a_045 -  2,0
001,MR_merged_67034,36085,a_001 - 12,0
011,MR_merged_67034,36086,a_011 -  1,0
111,SU_merged_67037,46281,a_111 -  2,0
111,SU_merged_67037,46280,a_111 -  1,0
111,SU_merged_67037,46283,a_111 -  1,0
003,SU_merged_67037,42251,a_003 -  1,1
111,SU_merged_67037,46285,a_111 -  2,0
110,SU_merged_67037,46284,a_110 -  1,1
111,SU_merged_67037,46287,a_111 -  1,0
110,SU_merged_67037,46286,a_110 -  2,1
111,SU_merged_67037,46289,a_111 -  2,0
110,SU_merged_67037,46288,a_110 -  1,1
023,SU_merged_67037,42258,a_023 -  3,1
037,SU_merged_67037,42259,a_037 -  1,1
017,SU_merged_67042,60696,b_017 -  1,1
800,FR_merged_67033,33555_merged_67449,a_800F-  2,1
045,MR_merged_67034,36880,a_045 -  4,1
041,MR_merged_67034,36881,a_041 -  1,1
050,MR_merged_67034,36882,a_050 -  1,1
045,MR_merged_67034,36883,a_045 -  3,1
045,MR_merged_67034,36884,a_045 -  1,1
041,MR_merged_67034,36885,a_041 -  2,1
050,MR_merged_67034,36886,a_050 -  1,1
045,MR_merged_67034,36887,a_045 -  2,1
045,MR_merged_67034,36888,a_045 -  4,1
041,MR_merged_67034,36889,a_041 -  1,1
006,SA_merged_67041,59121,b_006 -  3,0
001,MR_merged_67039,53832,b_001 -  2,0
008,MR_merged_67039,53944,b_008 -  3,0
017,MR_merged_67039,53381,b_017 -  6,0
047,FR_merged_67033,39439,a_047 -  1,1
800,FR_merged_67033,33515_merged_67672,a_800F-  1,1
017,MR_merged_67039,53387,b_017 -  4,0
017,MR_merged_67039,53384,b_017 -  6,0
017,MR_merged_67039,53385,b_017 -  3,0
020,MR_merged_67039,53838,b_020 -  1,0
023,SU_merged_67042,60694,b_023 -  2,0
027,SA_merged_67041,62959,b_027 -  1,0
027,SA_merged_67041,62958,b_027 -  1,0
027,SA_merged_67041,62957,b_027 -  1,0
027,SA_merged_67041,62956,b_027 -  1,0
027,SA_merged_67041,62955,b_027 -  1,0
027,SA_merged_67041,62954,b_027 -  1,0
027,SA_merged_67041,62953,b_027 -  1,0
026,SA_merged_67041,62952,b_026 -  1,1
026,SA_merged_67041,62951,b_029 -  1,1
029,SA_merged_67041,62950,b_026 -  2,0
017,MR_merged_67039,53389,b_017 -  6,0
023,MR_merged_67039,53489,b_023 -  2,0
016,MR_merged_67039,53488,b_016 -  1,0
023,MR_merged_67034,35540,a_023 -  2,0
104,SU_merged_67042,66909,b_104 -  3,1
016,MR_merged_67039,53485,b_016 -  2,0
017,MR_merged_67039,53484,b_017 -  2,1
017,MR_merged_67039,53487,b_017 -  1,1
023,MR_merged_67039,53486,b_023 -  5,0
017,MR_merged_67039,53481,b_017 -  4,1
023,MR_merged_67039,53480,b_023 -  3,0
023,MR_merged_67039,53483,b_023 -  4,0
036,MR_merged_67034,36452,a_036 -  1,0
050,SA_merged_67036,41510,a_050 -  1,1
026,WE_merged_67035,46824,a_026 -  1,1
027,WE_merged_67035,46827,a_027 -  2,1
027,WE_merged_67035,46826,a_027 -  1,1
033,WE_merged_67035,46820,a_033 -  5,0
800,MR_merged_67039,33175_merged_67975,b_800W-  6,0
027,WE_merged_67035,46829,a_027 -  1,1
029,WE_merged_67035,46828,a_026 -  2,1
114,SU_merged_67042,66679,b_114 -  1,0
045,SA_merged_67036,41511,a_045 -  3,1
045,SA_merged_67036,41479,a_045 -  1,1
045,SA_merged_67036,41478,a_001 -  2,1
045,SA_merged_67036,41477,a_045 -  1,1
045,SA_merged_67036,41475,a_045 -  2,1
012,SA_merged_67036,41472,a_012 -  2,1
012,SA_merged_67036,41471,a_012 -  1,1
012,SA_merged_67036,41470,a_012 -  2,1
120,SU_merged_67042,66675,b_117 -  1,0
800,FR_merged_67033,33403_merged_67301,a_800F-  4,0
013,SA_merged_67036,40708,a_013 -  1,0
009,SA_merged_67036,40709,a_009 -  3,0
006,SA_merged_67036,40706,a_006 -  3,0
020,SA_merged_67036,40707,a_020 -  4,0
011,SA_merged_67036,40704,a_011 -  1,0
003,SA_merged_67036,40705,a_003 -  1,0
001,SA_merged_67036,40702,a_001 -  3,0
002,SA_merged_67036,40703,a_002 -  1,0
008,SA_merged_67036,40700,a_008 -  3,0
045,SA_merged_67036,40701,a_045 -  4,0
800,SU_merged_67037,34390_merged_67323,a_800U-  3,1
800,SA_merged_67036,33889_merged_67443,a_800S-  5,1
961,MR_merged_67039,54284,b_961 - 11,0
023,MR_merged_67039,54285,b_023 -  3,0
961,MR_merged_67039,54282,b_961 - 12,0
961,MR_merged_67039,54283,b_961 - 11,0
020,MR_merged_67039,54280,b_020 - 17,1
012,SA_merged_67036,40033,a_012 -  1,0
103,SU_merged_67042,66671,b_103 -  1,0
011,MR_merged_67039,54288,b_004 -  1,1
011,MR_merged_67039,54289,b_004 -  2,1
018,FR_merged_67033,38680,a_018 -  4,0
003,FR_merged_67033,38681,a_003 -  8,0
002,FR_merged_67033,38682,a_002 -  5,0
008,FR_merged_67033,38683,a_008 -  4,0
045,FR_merged_67033,38684,a_045 -  3,0
006,FR_merged_67033,38685,a_006 -  7,0
020,FR_merged_67033,38686,a_020 - 21,0
009,FR_merged_67033,38687,a_009 -  3,0
013,FR_merged_67033,38688,a_013 -  3,0
001,FR_merged_67033,38689,a_001 - 13,0
023,SU_merged_67042,60690,b_023 -  1,0
800,FR_merged_67038,33509_merged_67728,b_800F-  5,1
058,SA_merged_67036,40034,a_058 -  1,0
003,MR_merged_67039,53760,b_003 -  3,0
017,FR_merged_67033,37927,a_017 -  7,0
027,FR_merged_67038,62298,b_027 -  1,0
023,FR_merged_67033,38041,a_023 -  5,0
027,FR_merged_67038,62299,b_027 -  1,0
050,SA_merged_67036,41514,a_050 -  1,1
017,SU_merged_67042,60691,b_017 -  1,1
044,FR_merged_67033,37829,a_044 -  2,1
044,FR_merged_67033,37828,a_044 -  3,1
023,MR_merged_67039,54138,b_023 -  6,1
006,MR_merged_67039,53761,b_006 -  4,0
047,FR_merged_67033,37821,a_047 - 10,0
962,FR_merged_67033,37820,a_962 -  3,0
015,MR_merged_67039,54136,b_015 -  8,0
050,FR_merged_67033,37822,a_050 -  1,0
023,MR_merged_67039,54130,b_023 -  5,1
015,MR_merged_67039,54131,b_015 -  5,0
044,FR_merged_67033,37827,a_044 -  1,1
015,MR_merged_67039,54133,b_015 - 12,0
117,WE_merged_67035,27535,a_117 -  1,0
045,SA_merged_67036,41515,a_045 -  4,1
027,FR_merged_67038,62290,b_027 -  1,0
020,MR_merged_67039,53762,b_020 -  4,0
102,SU_merged_67037,45863,a_102 -  1,0
109,SU_merged_67037,45858,a_120 -  2,0
090,SA_merged_67041,218_merged_67817,b_090 -  1,0
027,FR_merged_67038,62292,b_027 -  1,0
023,FR_merged_67033,38047,a_023 -  6,0
103,SU_merged_67042,66812,b_103 -  2,1
104,SU_merged_67042,66813,b_104 -  2,0
961,SU_merged_67042,66810,b_961 -  1,0
101,SU_merged_67042,66811,b_101 -  1,1
103,SU_merged_67042,66816,b_103 -  1,1
961,SU_merged_67042,66817,b_961 -  2,0
015,MR_merged_67034,36234,a_015 - 18,0
104,SU_merged_67042,66815,b_104 -  3,0
101,SU_merged_67042,66818,b_101 -  1,1
104,SU_merged_67042,66819,b_104 -  2,0
104,SA_merged_67041,65830,b_104 -  1,1
012,SA_merged_67041,59776,b_012 -  1,1
106,SA_merged_67036,44544,a_106 -  3,0
020,SA_merged_67041,59076,b_020 -  7,0
960,SA_merged_67041,59077,b_960 -  2,0
018,SA_merged_67041,59074,b_018 -  2,0
104,SA_merged_67041,65832,b_104 -  3,1
011,SA_merged_67041,59072,b_011 -  1,0
044,SA_merged_67041,59073,b_044 -  1,0
027,MR_merged_67039,61639,b_027 -  1,1
001,SA_merged_67041,59071,b_001 -  1,0
117,WE_merged_67035,27653,a_117 -  1,0
029,MR_merged_67039,61636,b_029 -  1,1
800,FR_merged_67033,33494_merged_67536,a_800F-  3,1
029,MR_merged_67039,61634,b_026 -  2,1
120,WE_merged_67035,27657,a_118 -  3,0
029,MR_merged_67039,61632,b_029 -  1,1
008,SA_merged_67041,59078,b_008 -  3,0
045,SA_merged_67041,59079,b_045 -  4,0
090,WE_merged_67040,89_merged_68319,b_090 -  1,0
106,SA_merged_67041,65303,b_106 -  1,1
800,MR_merged_67034,33072_merged_67244,a_800W-  3,0
961,SU_merged_67042,66728,b_961 -  2,1
961,SU_merged_67042,66729,b_961 -  1,1
003,SA_merged_67041,59006,b_003 -  3,0
106,SA_merged_67041,65302,b_106 -  2,1
116,SU_merged_67042,66724,b_116 -  1,1
116,SU_merged_67042,66725,b_116 -  2,0
013,SU_merged_67042,60532,b_013 -  1,1
116,SU_merged_67042,66720,b_116 -  1,1
116,SU_merged_67042,66721,b_116 -  2,0
116,SU_merged_67042,66722,b_116 -  1,1
116,SU_merged_67042,66723,b_116 -  2,0
800,MR_merged_67039,33135_merged_68016,b_800W-  1,1
006,SA_merged_67036,40778,a_006 -  1,0
006,FR_merged_67038,56938,b_006 -  3,1
800,SA_merged_67041,33858_merged_67725,b_800S-  2,0
090,SA_merged_67041,222_merged_68093,b_090 -  1,0
004,MR_merged_67039,53766,b_004 -  1,0
027,WE_merged_67035,46811,a_027 -  1,0
001,MR_merged_67034,35751,a_001 -  3,0
045,MR_merged_67034,35750,a_045 -  1,0
018,MR_merged_67034,35753,a_018 -  1,0
020,MR_merged_67034,35752,a_020 - 11,0
002,MR_merged_67034,35755,a_002 -  2,0
011,MR_merged_67034,35754,a_004 -  2,0
003,MR_merged_67034,35757,a_003 -  3,0
044,MR_merged_67034,35756,a_044 -  1,0
020,MR_merged_67034,35759,a_020 -  5,0
006,MR_merged_67034,35758,a_006 -  3,0
017,MR_merged_67034,35979,a_017 -  6,1
011,MR_merged_67034,35978,a_011 -  1,0
106,SA_merged_67041,65308,b_106 -  1,1
105,SA_merged_67041,65878,b_105 -  2,1
800,MR_merged_67039,33056_merged_67937,b_800W-  3,0
090,SA_merged_67036,237_merged_67107,a_090 -  1,0
003,FR_merged_67033,38535,a_003 -  5,0
090,WE_merged_67040,25_merged_68156,b_090 -  1,0
800,SA_merged_67041,33905_merged_68176,b_800S-  3,1
006,MR_merged_67034,35741,a_006 -  1,0
800,SA_merged_67036,33916_merged_67178,a_800S-  2,1
114,WE_merged_67035,43343,a_114 -  4,0
020,FR_merged_67038,56573,b_020 - 19,0
001,FR_merged_67038,56576,b_001 -  6,0
009,FR_merged_67038,56574,b_009 -  2,0
013,FR_merged_67038,56575,b_013 -  2,0
003,FR_merged_67038,56578,b_003 -  8,0
002,FR_merged_67038,56579,b_002 -  5,0
006,MR_merged_67039,53689,b_006 -  3,0
015,SU_merged_67042,60949,b_015 -  2,0
023,SU_merged_67042,60946,b_023 -  2,1
017,MR_merged_67034,35746,a_017 -  1,1
023,SU_merged_67042,60945,b_023 -  1,1
023,SU_merged_67042,60942,b_023 -  2,1
023,SU_merged_67042,60943,b_023 -  3,1
023,SU_merged_67042,60940,b_023 -  3,1
023,SU_merged_67042,60941,b_023 -  1,1
800,MR_merged_67034,33013_merged_67224,a_800W-  6,0
006,SU_merged_67042,60536,b_006 -  1,1
106,WE_merged_67040,63948,b_106 -  4,1
800,MR_merged_67039,33134_merged_68017,b_800W-  7,1
106,WE_merged_67040,63942,b_106 -  5,1
106,WE_merged_67040,63941,b_106 -  3,1
106,WE_merged_67040,63940,b_106 -  1,1
106,WE_merged_67040,63947,b_106 -  5,1
106,WE_merged_67040,63946,b_106 -  3,1
106,WE_merged_67040,63945,b_106 -  1,1
106,WE_merged_67040,63944,b_106 -  2,1
023,SA_merged_67041,59353,b_023 -  5,1
104,SA_merged_67041,65738,b_104 -  3,0
003,MR_merged_67039,53688,b_003 -  4,0
004,MR_merged_67034,35747,a_004 -  1,0
961,SA_merged_67041,65732,b_961 -  2,0
101,SA_merged_67041,65733,b_101 -  2,1
112,SA_merged_67041,65730,b_112 -  2,0
001,FR_merged_67033,38539,a_001 - 13,0
103,SA_merged_67041,65736,b_103 -  2,1
101,SA_merged_67041,65737,b_101 -  1,1
104,SA_merged_67041,65734,b_104 -  2,0
112,SA_merged_67041,65735,b_112 -  1,0
006,SU_merged_67042,60535,b_006 -  1,1
013,MR_merged_67039,54431,b_013 -  2,1
036,SA_merged_67041,59744,b_001 -  1,1
058,MR_merged_67039,54430,b_058 -  1,1
013,MR_merged_67039,54433,b_013 -  1,1
105,WE_merged_67035,43938,a_105 -  1,1
102,WE_merged_67035,43939,a_102 -  1,1
058,MR_merged_67039,54432,b_058 -  1,1
101,WE_merged_67035,43398,a_101 -  2,0
114,WE_merged_67035,43399,a_114 -  1,0
800,SU_merged_67037,34379_merged_67399,a_800U-  4,1
116,WE_merged_67035,43429,a_116 -  2,0
119,WE_merged_67035,43930,a_119 -  1,1
102,WE_merged_67035,43931,a_102 -  1,1
105,WE_merged_67035,43932,a_105 -  2,1
112,WE_merged_67035,43425,a_114 -  4,1
105,WE_merged_67035,43934,a_105 -  1,1
102,WE_merged_67035,43935,a_102 -  1,1
105,WE_merged_67035,43936,a_105 -  2,1
102,WE_merged_67035,43937,a_102 -  1,1
036,SA_merged_67041,59745,b_036 -  1,1
800,SU_merged_67042,34362_merged_68366,b_800U-  5,1
036,SA_merged_67041,59743,b_001 -  2,1
058,MR_merged_67039,54436,b_058 -  1,1
002,MR_merged_67039,53686,b_002 -  1,0
800,MR_merged_67039,33025_merged_68180,b_800W-  2,0
101,WE_merged_67040,64093,b_101 -  2,0
044,FR_merged_67038,56394,b_044 -  3,0
018,FR_merged_67038,56395,b_018 -  2,0
001,FR_merged_67038,56392,b_001 - 11,0
011,FR_merged_67038,56393,b_004 -  1,0
008,FR_merged_67038,56390,b_008 -  3,0
045,FR_merged_67038,56391,b_045 -  4,0
967,WE_merged_67035,43545,a_967 -  5,0
036,SA_merged_67041,59746,b_001 -  3,1
020,FR_merged_67038,56399,b_020 - 13,0
105,WE_merged_67035,43011,a_105 -  2,0
105,WE_merged_67035,43010,a_105 -  1,0
800,MR_merged_67039,33133_merged_68018,b_800W-  5,1
120,WE_merged_67040,64094,b_120 -  1,0
004,MR_merged_67039,53108,b_004 -  2,1
011,SU_merged_67037,42546,a_011 -  1,1
101,WE_merged_67035,43648,a_101 -  1,1
104,SU_merged_67037,46046,a_104 -  3,0
103,WE_merged_67035,43642,a_103 -  1,1
006,MR_merged_67039,53101,b_006 -  4,1
112,WE_merged_67035,43640,a_112 -  4,0
101,WE_merged_67035,43641,a_101 -  2,1
064,WE_merged_67035,43646,a_064 -  3,0
103,WE_merged_67035,43647,a_103 -  2,1
104,WE_merged_67035,43644,a_104 -  7,0
800,MR_merged_67034,33134_merged_67352,a_800W-  7,1
961,SA_merged_67041,65679,b_961 -  4,0
014,MR_merged_67039,54459,b_014 -  3,0
011,SU_merged_67037,42545,a_011 -  1,1
014,MR_merged_67039,54453,b_014 -  1,0
104,SU_merged_67037,46043,a_104 -  3,0
014,MR_merged_67039,54451,b_014 -  1,0
018,MR_merged_67039,53684,b_009 -  1,0
014,MR_merged_67039,54457,b_014 -  1,0
109,WE_merged_67040,64095,b_117 -  1,0
014,MR_merged_67039,54455,b_014 -  1,0
120,SU_merged_67037,46042,a_120 -  1,1
102,WE_merged_67040,64065,b_102 -  1,0
117,WE_merged_67040,64064,b_117 -  1,0
120,WE_merged_67040,64067,b_120 -  1,0
114,WE_merged_67040,64066,b_114 -  2,0
115,WE_merged_67040,64061,b_115 -  1,0
013,SU_merged_67037,42016,a_013 -  1,1
103,WE_merged_67040,64063,b_103 -  1,0
118,WE_merged_67040,64062,b_118 -  1,0
036,SA_merged_67041,59740,b_001 -  3,1
800,FR_merged_67033,33459_merged_67585,a_800F-  5,0
109,WE_merged_67040,64069,b_117 -  1,0
101,WE_merged_67040,64068,b_101 -  1,0
101,SA_merged_67041,65678,b_101 -  2,1
015,MR_merged_67034,36471,a_015 -  4,0
057,MR_merged_67034,36470,a_057 -  1,0
015,MR_merged_67034,36473,a_015 - 10,0
057,MR_merged_67034,36472,a_057 -  2,0
015,MR_merged_67034,36475,a_015 -  7,0
057,MR_merged_67034,36474,a_057 -  1,0
015,MR_merged_67034,36477,a_015 -  6,0
057,MR_merged_67034,36476,a_057 -  2,0
015,MR_merged_67034,36479,a_015 -  4,0
057,MR_merged_67034,36478,a_057 -  1,0
001,SU_merged_67042,60760,b_001 -  1,0
960,SU_merged_67042,60761,b_960 -  3,0
045,SU_merged_67042,60766,b_045 -  2,0
020,SU_merged_67042,60767,b_020 -  4,0
003,SU_merged_67042,60764,b_003 -  2,0
960,SU_merged_67042,60765,b_960 -  2,0
014,SA_merged_67041,59609,b_014 -  1,0
002,SA_merged_67041,59004,b_002 -  1,0
960,MR_merged_67039,53819,b_960 -  2,0
800,MR_merged_67039,33005_merged_67908,b_800W-  1,0
036,SA_merged_67041,59741,b_001 -  5,1
018,MR_merged_67039,53813,b_018 -  2,0
045,MR_merged_67039,53810,b_045 -  1,0
001,MR_merged_67039,53811,b_001 -  6,0
044,MR_merged_67039,53816,b_044 -  3,0
090,WE_merged_67040,12_merged_68131,b_090 -  1,0
002,MR_merged_67039,53814,b_002 -  2,0
008,FR_merged_67038,56274,b_008 -  5,0
800,FR_merged_67033,33422_merged_67277,a_800F-  5,0
001,MR_merged_67039,53682,b_001 -  2,0
103,SU_merged_67042,66588,b_103 -  2,0
800,MR_merged_67034,33002_merged_67239,a_800W-  2,0
001,FR_merged_67038,56276,b_036 -  1,0
103,SU_merged_67037,45839,a_103 -  1,0
110,SU_merged_67037,45838,a_110 -  2,0
036,SA_merged_67041,59742,b_001 -  4,1
120,SU_merged_67037,45833,a_118 -  1,0
103,SU_merged_67037,45832,a_103 -  2,0
117,SU_merged_67037,45831,a_120 -  2,0
114,SU_merged_67037,45830,a_114 -  3,0
114,SU_merged_67037,45837,a_114 -  1,0
109,SU_merged_67037,45836,a_120 -  2,0
101,SU_merged_67037,45835,a_101 -  1,0
115,SU_merged_67037,45834,a_115 -  1,0
106,SA_merged_67036,44614,a_106 -  5,1
106,SA_merged_67036,44615,a_106 -  4,1
113,SA_merged_67036,44616,a_113 -  1,1
106,SA_merged_67036,44617,a_106 -  2,1
106,SA_merged_67036,44610,a_106 -  1,1
113,SA_merged_67036,44611,a_113 -  1,1
106,SA_merged_67036,44612,a_106 -  3,1
113,SA_merged_67036,44613,a_113 -  1,1
113,SA_merged_67036,44618,a_113 -  1,1
106,SA_merged_67036,44619,a_106 -  1,1
020,SU_merged_67037,42115,a_020 -  2,1
001,SU_merged_67037,42114,a_001 -  2,1
020,SU_merged_67037,42117,a_020 -  3,1
020,SU_merged_67037,42116,a_020 -  1,1
001,SU_merged_67037,42111,a_001 -  1,1
001,SU_merged_67037,42110,a_001 -  2,1
001,SU_merged_67037,42113,a_001 -  1,1
001,SU_merged_67037,42112,a_001 -  2,1
115,SA_merged_67041,65578,b_115 -  1,1
020,SU_merged_67037,42119,a_020 -  2,1
020,SU_merged_67037,42118,a_020 -  4,1
003,SA_merged_67036,41136,a_003 -  4,1
003,SA_merged_67036,41137,a_003 -  1,1
003,SA_merged_67036,41134,a_003 -  1,1
003,SA_merged_67036,41135,a_003 -  2,1
011,SA_merged_67036,41132,a_011 -  2,1
011,SA_merged_67036,41133,a_011 -  1,1
011,SA_merged_67036,41130,a_004 -  1,1
011,SA_merged_67036,41131,a_011 -  1,1
036,MR_merged_67034,36802,a_036 -  1,1
800,SA_merged_67036,33898_merged_67134,a_800S-  1,1
003,SA_merged_67036,41138,a_003 -  4,1
003,SA_merged_67036,41139,a_003 -  3,1
020,SA_merged_67041,59254,b_020 -  2,0
109,SA_merged_67041,65579,b_120 -  2,1
104,SA_merged_67041,65822,b_104 -  2,1
002,MR_merged_67039,53700,b_002 -  3,0
015,SU_merged_67042,60947,b_015 -  1,0
011,SA_merged_67041,59447,b_011 -  1,1
011,SA_merged_67041,59446,b_011 -  1,1
011,SA_merged_67041,59445,b_011 -  1,1
011,SA_merged_67041,59444,b_011 -  1,1
011,SA_merged_67041,59443,b_011 -  1,1
011,SA_merged_67041,59442,b_011 -  1,1
011,SA_merged_67041,59441,b_011 -  1,1
103,SU_merged_67037,46049,a_103 -  1,1
011,SA_merged_67041,59449,b_011 -  1,1
011,SA_merged_67041,59448,b_011 -  1,1
041,FR_merged_67033,39412,a_041 -  2,1
045,FR_merged_67033,39413,a_045 -  2,1
045,FR_merged_67033,39410,a_045 -  1,1
050,FR_merged_67033,39411,a_050 -  1,1
